ep (ms);Acc_x;Acc_y;Acc_z;Gyro_x;Gyro_y;Gyro_z;ID;Label;Category;Set
2019-01-11 15:12:14.400;-0.164;1.848.871.595;-0.09266666666666667;-28.183;28.294;333.658;B;bench;heavy;83
2019-01-11 15:12:14.600;-0.0005000000000000004;0.849;-0.0065;-16.378;-860.659.710;19.275.779;B;bench;heavy;83
2019-01-11 15:12:14.800;0.041666666666666664;0.7803333333333334;-0.019000000000000003;8.622;-4.146;-111.708;B;bench;heavy;83
2019-01-11 15:12:15.000;-0.028999999999999998;11.005;0.059;1.156.358.148;1.711.677.445;0.7806;B;bench;heavy;83
2019-01-11 15:12:15.200;-0.02;0.9423333333333334;0.03866666666666666;56.708;-29.026;-16.344;B;bench;heavy;83
2019-01-11 15:12:15.400;-0.006999999999999999;0.992;0.022;15.608;-1.885.364.219;0.25600000000000006;B;bench;heavy;83
2019-01-11 15:12:15.600;-0.012333333333333335;0.9596666666666667;0.0010000000000000002;161.636.353;1.175.896.061;-0.5975999999999998;B;bench;heavy;83
2019-01-11 15:12:15.800;-0.0375;0.966;0.014499999999999999;-0.37799999999999995;-58.613.758;-0.25599999999999995;B;bench;heavy;83
2019-01-11 15:12:16.000;-0.03666666666666667;0.9286666666666666;0.020666666666666667;81.586;1.090.002.945;-70.366;B;bench;heavy;83
2019-01-11 15:12:16.200;-0.061;0.6895;-0.053000000000000005;232.684;96.342;-354.636;B;bench;heavy;83
2019-01-11 15:12:16.400;-0.166;0.8926666666666666;-0.103;117.928;-125.517.830;-190.488;B;bench;heavy;83
2019-01-11 15:12:16.600;-0.232;0.9205;-0.057499999999999996;-175.122;-5.061;198.902;B;bench;heavy;83
2019-01-11 15:12:16.800;-0.3013333333333333;1.965.017.770;0.06466666666666666;-311.706;-99.878;-51.706;B;bench;heavy;83
2019-01-11 15:12:17.000;-0.254;10.615;0.067;429.144;-81.098;-13.11;B;bench;heavy;83
2019-01-11 15:12:17.200;-0.21066666666666667;0.8343333333333334;-0.078;153.536;-344.965.123;-68.292;B;bench;heavy;83
2019-01-11 15:12:17.400;-0.2615;0.887;-0.099;9.439;0.6585999999999999;83.048;B;bench;heavy;83
2019-01-11 15:12:17.600;-0.26233333333333336;0.9486666666666667;-0.165;-28.536;51.708;477.421.564;B;bench;heavy;83
2019-01-11 15:12:17.800;-0.2455;0.961;-0.122;-29.512;32.802;41.586;B;bench;heavy;83
2019-01-11 15:12:18.000;-0.227;0.9883333333333333;-0.13033333333333333;-96.464;507.404.290;121.586;B;bench;heavy;83
2019-01-11 15:12:18.200;-0.183;-204.455.938;-0.1295;-218.902;-105.366;272.928;B;bench;heavy;83
2019-01-11 15:12:18.400;-0.08900000000000001;0.8450000000000001;-0.004;-22.183;-1.636.847.617;-1.810.735.101;B;bench;heavy;83
2019-01-11 15:12:18.600;0.0;0.7665;0.02;56.586;0.3048000000000002;-87.684;B;bench;heavy;83
2019-01-11 15:12:18.800;-0.039;1.848.871.595;0.06766666666666667;69.024;-1.961.361.410;55.732;B;bench;heavy;83
2019-01-11 15:12:19.000;-0.03;0.9755;0.031;104.026;-29.392;21.096;B;bench;heavy;83
2019-01-11 15:12:19.200;-0.017666666666666667;0.9733333333333333;-0.005999999999999999;60.366;-31.706;76.218;B;bench;heavy;83
2019-01-11 15:12:19.400;-0.004;0.985;-0.053;-1.186.594.821;-0.4066666666666667;0.4266666666666667;B;bench;heavy;83
2019-01-11 15:14:45.600;-0.005;0.9684999999999999;-0.097;20.732;-22.074;-0.9756;A;bench;heavy;5
2019-01-11 15:14:45.800;-0.009000000000000001;0.9259999999999999;-0.10200000000000001;102.804;-14.632;-116.586;A;bench;heavy;5
2019-01-11 15:14:46.000;-0.03966666666666666;0.8246666666666668;-0.17333333333333334;228.902;-91.952;-189.024;A;bench;heavy;5
2019-01-11 15:14:46.200;-0.10400000000000001;0.893;-0.217;154.512;-102.438;-50.854;A;bench;heavy;5
;-0.14233333333333334;0.9203333333333333;-0.231;-47.438;142.528.514;83.052;A;bench;heavy;5
;-0.129;0.9510000000000001;-0.2;-109.024;-196.586;-1.887.277.058;A;bench;heavy;5
2019-01-11 15:14:46.800;-0.15633333333333332;1.183.757.654;-0.143;105.431.043;-1.739.018.239;-178.902;A;bench;heavy;5
2019-01-11 15:14:47.000;-0.176;0.9445;-0.131;-21.338;92.318;-177.196;A;bench;heavy;5
2019-01-11 15:14:47.200;-0.19333333333333333;0.9359999999999999;-0.18533333333333335;103.536;3.122;40.976;A;bench;heavy;5
2019-01-11 15:14:47.400;-0.182;0.9305;-0.173;-526.139.396;0.34120000000000006;9.317;A;bench;heavy;5
2019-01-11 15:14:47.600;-0.14733333333333334;0.9476666666666667;-0.18233333333333335;-164.998;-880.451.583;207.316;A;bench;heavy;5
2019-01-11 15:14:47.800;-0.08299999999999999;0.9635;-0.1205;-189.758;128.292;235.486;A;bench;heavy;5
2019-01-11 15:14:48.000;-0.021666666666666667;0.7766666666666667;-0.11499999999999999;-1.801.105.410;1.963.814.911;0.34140000000000015;A;bench;heavy;5
2019-01-11 15:14:48.200;-0.0335;10.125;-0.1175;46.952;-41.708;-10.366;A;bench;heavy;5
2019-01-11 15:14:48.400;-0.017333333333333336;0.9663333333333334;-0.12166666666666666;-572.956.667;-10.122;-42.074;A;bench;heavy;5
2019-01-11 15:14:48.600;-0.0195;0.7989999999999999;-0.182;150.124;-91.952;-185.364;A;bench;heavy;5
2019-01-11 15:14:48.800;-0.09066666666666667;0.8453333333333334;-0.20166666666666666;171.952;-47.196;-140.244;A;bench;heavy;5
2019-01-11 15:14:49.000;-0.1475;0.8745;-0.183;-688.578.563;-125.974;-249.135.109;A;bench;heavy;5
2019-01-11 15:14:49.200;-0.14866666666666664;1.027;-0.17266666666666666;-174.756;-1.759.203.326;122.804;A;bench;heavy;5
2019-01-11 15:14:49.400;-0.20400000000000001;1.524;-0.1275;4.195;-1.010.085.886;-19.378;A;bench;heavy;5
2019-01-11 15:14:49.600;-0.18566666666666667;0.9206666666666666;-0.14266666666666666;51.462;89.024;-9.061;A;bench;heavy;5
2019-01-11 15:14:49.800;-0.201;0.9055;-0.1745;20.244;32.682;0.6096;A;bench;heavy;5
2019-01-11 15:14:50.000;-0.18000000000000002;0.9359999999999999;-0.204;956.194.820;-95.852;102.684;A;bench;heavy;5
2019-01-11 15:14:50.200;-0.155;0.9675;-0.194;-2.054.811.646;0.048799999999999955;228.538;A;bench;heavy;5
2019-01-11 15:14:50.400;-0.09366666666666668;0.91;-0.13833333333333334;-110.608;0.11000000000000014;27.256;A;bench;heavy;5
2019-01-11 15:14:50.600;-0.014;0.7495;-0.14600000000000002;74.514;0.2684000000000001;-0.8173999999999999;A;bench;heavy;5
2019-01-11 15:14:50.800;-0.017666666666666667;0.9783333333333334;-0.154;34.268;1.751.810.045;-45.488;A;bench;heavy;5
2019-01-11 15:14:51.000;-0.022;0.8035;-0.172;156.952;-47.928;-203.904;A;bench;heavy;5
2019-01-11 15:14:51.200;-0.08466666666666667;0.8370000000000001;-0.20766666666666667;192.804;-44.146;-110.122;A;bench;heavy;5
2019-01-11 15:14:51.400;-0.135;0.893;-0.20800000000000002;1.090.805.761;-120.122;97.072;A;bench;heavy;5
2019-01-11 15:14:51.600;-0.11566666666666665;1.032;-0.208;-161.952;-1.607.036.926;159.268;A;bench;heavy;5
2019-01-11 15:14:51.800;-0.14650000000000002;1.52;-0.153;-69.634;182.804;-284.026;A;bench;heavy;5
2019-01-11 15:14:52.000;-0.164;0.9106666666666667;-0.15066666666666664;-0.3294000000000001;13.756;-176.218;A;bench;heavy;5
2019-01-11 15:14:52.200;-0.195;0.906;-0.196;9.549;-0.13420000000000015;1.062.174.717;A;bench;heavy;5
2019-01-11 15:14:52.400;-0.19999999999999998;0.932;-0.19166666666666665;0.31720000000000015;1.988.640.773;80.002;A;bench;heavy;5
2019-01-11 15:14:52.600;-0.183;0.9624999999999999;-0.20450000000000002;-69.512;-94.756;212.806;A;bench;heavy;5
2019-01-11 15:14:52.800;-0.123;0.96;-0.155;-267.438;-0.9512;289.024;A;bench;heavy;5
2019-01-11 15:14:53.000;-0.039;0.7835000000000001;-0.0795;42.194;-0.6339999999999997;4.634;A;bench;heavy;5
2019-01-11 15:14:53.200;-0.019333333333333334;0.9550000000000001;-0.10166666666666667;61.586;-30.854;-0.7804;A;bench;heavy;5
2019-01-11 15:14:53.400;-0.006500000000000001;0.7815000000000001;-0.1445;20.805;-61.218;-210.486;A;bench;heavy;5
2019-01-11 15:14:53.600;-0.07433333333333332;0.8490000000000001;-0.20833333333333334;185.732;-4.0;-155.244;A;bench;heavy;5
2019-01-11 15:14:53.800;-0.127;0.872;-0.2165;82.196;-11.244;-1.309.704.197;A;bench;heavy;5
2019-01-11 15:14:54.000;-0.15566666666666668;0.953;-0.20266666666666666;-112.562;-199.758;-1.076.989.954;A;bench;heavy;5
2019-01-11 15:14:54.200;-0.1985;-1.688.920.065;-0.1805;-70.976;95.366;-143.292;A;bench;heavy;5
2019-01-11 15:14:54.400;-0.18533333333333335;-1.889.187.157;-0.15366666666666665;-0.7316000000000003;112.196;-200.976;A;bench;heavy;5
2019-01-11 15:14:54.600;-0.2175;0.873;-0.1855;1.684.652.028;72.682;-57.008.125;A;bench;heavy;5
2019-01-11 15:14:54.800;-0.21166666666666667;0.9;-0.207;15.608;2.0;-2.047.254.526;A;bench;heavy;5
2019-01-11 15:14:55.000;-0.2015;0.933;-0.217;-0.43899999999999995;29.512;-841.650.177;A;bench;heavy;5
2019-01-11 15:14:55.200;-0.18233333333333335;0.9476666666666667;-0.218;593.297.410;-87.192;149.756;A;bench;heavy;5
2019-01-11 15:14:55.400;-0.1575;0.983;-0.181;-184.392;-1.951.719.426;16.317;A;bench;heavy;5
2019-01-11 15:14:55.600;-0.09000000000000001;0.947;-0.09766666666666668;-154.756;22.682;241.342;A;bench;heavy;5
2019-01-11 15:14:55.800;-0.023;0.9055;-0.020499999999999997;-48.416;118.656;91.098;A;bench;heavy;5
2019-01-11 15:14:56.000;0.013;0.9133333333333334;-0.114;439.963.649;-12.622;1.425.580.035;A;bench;heavy;5
2019-01-11 15:14:56.200;-0.01;0.9625;-0.08549999999999999;48.294;-38.414;-11.096;A;bench;heavy;5
2019-01-11 15:14:56.400;-0.016;0.9693333333333333;-0.10733333333333334;28.414;-4.573;-793.755.650;A;bench;heavy;5
2019-01-11 15:14:56.600;-0.023;0.9724999999999999;-0.0985;-1.425.580.035;854.282.241;-25.118;A;bench;heavy;5
2019-01-11 15:14:56.800;-0.037;0.8689999999999999;-0.1376666666666667;145.732;-68.782;-165.976;A;bench;heavy;5
2019-01-11 15:14:57.000;-0.0875;0.8354999999999999;-0.2;234.148;-1.412.960.255;-14.5;A;bench;heavy;5
2019-01-11 15:14:57.200;-0.12833333333333333;0.8706666666666667;-0.24533333333333332;11.951;-111.218;-70.244;A;bench;heavy;5
2019-01-11 15:14:57.400;-0.183;0.9035;-0.249;-79.512;-188.294;205.366;A;bench;heavy;5
2019-01-11 15:14:57.600;-0.164;1.168;-0.16933333333333334;-122.194;1.530.757.113;48.292;A;bench;heavy;5
2019-01-11 15:14:57.800;-0.1815;12.965;-0.13;-18.634;20.878;-337.804;A;bench;heavy;5
2019-01-11 15:14:58.000;-0.19866666666666666;0.8746666666666667;-0.16666666666666666;35.976;66.584;-99.634;A;bench;heavy;5
2019-01-11 15:14:58.200;-0.22949999999999998;0.9015;-0.17099999999999999;98.902;53.292;70.732;A;bench;heavy;5
2019-01-11 15:14:58.400;-0.21433333333333335;0.9096666666666667;-0.169;1.195.180.037;0.8536000000000001;40.366;A;bench;heavy;5
2019-01-11 15:14:58.600;-0.2065;0.9359999999999999;-0.21;0.7073999999999997;-32.682;85.122;A;bench;heavy;5
2019-01-11 15:14:58.800;-0.18966666666666665;0.9566666666666667;-0.19533333333333336;-4.378;-5.61;127.684;A;bench;heavy;5
2019-01-11 15:14:59.000;-0.1505;0.961;-0.1645;-105.488;1.133.350.913;178.414;A;bench;heavy;5
2019-01-11 15:14:59.200;-0.09133333333333334;0.9636666666666667;-0.11699999999999999;-165.368;89.758;-557.490.172;A;bench;heavy;5
2019-01-11 15:14:59.400;-0.025;0.843;-0.0835;211.156.995;-1.215.225.861;43.416;A;bench;heavy;5
2019-01-11 15:14:59.600;0.017666666666666667;0.9553333333333334;-0.10533333333333332;82.926;-44.024;0.32920000000000005;A;bench;heavy;5
2019-01-11 15:14:59.800;0.033;0.987;-0.128;0.18299999999999994;-37.195;-0.8534999999999999;A;bench;heavy;5
2019-01-11 15:38:55.000;-0.0625;0.901;0.047;0.43900000000000006;-6.5;-0.0854000000000001;A;ohp;heavy;10
2019-01-11 15:38:55.200;-0.08066666666666666;668.953.259;0.06033333333333333;55.976;-32.196;161.636.353;A;ohp;heavy;10
2019-01-11 15:38:55.400;-0.1375;1.314;0.024;208.534;77.562;-44.134;A;ohp;heavy;10
2019-01-11 15:38:55.600;-0.23466666666666666;0.9103333333333333;-0.006999999999999999;177.684;11.488;-350.002;A;ohp;heavy;10
2019-01-11 15:38:55.800;-0.337;0.861;-0.0955;192.421.885;-1.463.050.233;-4.622;A;ohp;heavy;10
2019-01-11 15:38:56.000;-0.327;0.9166666666666666;-0.10333333333333333;-8.512;745.586.684;201.706;A;ohp;heavy;10
2019-01-11 15:38:56.200;-0.232;0.8875;-0.0885;-218.658;86.464;506.462;A;ohp;heavy;10
2019-01-11 15:38:56.400;-0.11333333333333333;0.7240000000000001;-0.049666666666666665;108.292;795.832.319;1.549.238.268;A;ohp;heavy;10
2019-01-11 15:38:56.600;-0.11349999999999999;0.9275;-0.06;222.808;-88.046;-112.562;A;ohp;heavy;10
2019-01-11 15:38:56.800;-0.14566666666666664;0.749;-0.12733333333333333;194.512;0.9999999999999998;-278.414;A;ohp;heavy;10
2019-01-11 15:38:57.000;-0.219;0.8465;-0.1695;6.683;-4.0;-51.462;A;ohp;heavy;10
2019-01-11 15:38:57.200;-0.25166666666666665;0.9526666666666667;-0.14466666666666667;-180.242;-151.588;218.536;A;ohp;heavy;10
2019-01-11 15:38:57.400;-0.1805;1.095;-0.08399999999999999;-346.584;-55.974;37.878;A;ohp;heavy;10
2019-01-11 15:38:57.600;-0.076;937.372.332;-0.021333333333333333;-13.89;-2.122;174.636;A;ohp;heavy;10
2019-01-11 15:38:57.800;0.0045;0.8955;0.0445;20.976;-19.146;-0.08520000000000012;A;ohp;heavy;10
2019-01-11 15:38:58.000;-0.05266666666666667;1.630.497.452;0.04533333333333334;106.098;889.290.754;-202.802;A;ohp;heavy;10
2019-01-11 15:38:58.200;-0.16849999999999998;11.915;-0.0024999999999999996;435.976;10.0;-562.924;A;ohp;heavy;10
2019-01-11 15:38:58.400;-0.2773333333333333;0.892;-0.13433333333333333;-0.4143999999999998;3.561;-19.5;A;ohp;heavy;10
2019-01-11 15:38:58.600;-0.312;0.8445;-0.11299999999999999;2.010.537.980;-0.42679999999999996;55.244;A;ohp;heavy;10
2019-01-11 15:38:58.800;-0.26566666666666666;0.8543333333333333;-0.028333333333333335;-139.024;-23.172;366.098;A;ohp;heavy;10
2019-01-11 15:38:59.000;-0.1375;0.74;-0.0215;180.974;-61.098;349.634;A;ohp;heavy;10
2019-01-11 15:38:59.200;-0.11766666666666666;0.8706666666666667;-0.07566666666666667;81.358.846;-238.731.259;-83.168;A;ohp;heavy;10
2019-01-11 15:38:59.400;-0.1365;0.736;-0.146;190.486;-70.976;-325.976;A;ohp;heavy;10
2019-01-11 15:38:59.600;-0.23166666666666666;0.8373333333333334;-0.16133333333333333;-268.791.807;1.223.262.203;-21.061;A;ohp;heavy;10
2019-01-11 15:38:59.800;-0.28300000000000003;0.8825000000000001;-0.189;98.294;-105.854;151.096;A;ohp;heavy;10
2019-01-11 15:39:00.000;-0.25066666666666665;2.059.217.578;-0.18400000000000002;-340.608;-92.926;329.392;A;ohp;heavy;10
2019-01-11 15:39:00.200;-0.157;1.138;-0.082;-24.366;-59.144;230.974;A;ohp;heavy;10
2019-01-11 15:39:00.400;-0.09566666666666668;2.051.189.419;-0.01933333333333333;0.4147999999999996;545.931.260;0.9148000000000003;A;ohp;heavy;10
2019-01-11 15:39:00.600;-0.0925;0.9784999999999999;0.013999999999999999;115.242;-0.4756;-78.294;A;ohp;heavy;10
2019-01-11 15:39:00.800;-0.09466666666666668;0.85;-0.0013333333333333346;-69.636;-125.517.821;-1.415.684.094;A;ohp;heavy;10
2019-01-11 15:39:01.000;-0.1945;1.157.709.825;-0.021500000000000002;203.536;1.043.439.611;-23.878;A;ohp;heavy;10
2019-01-11 15:39:01.200;-0.25433333333333336;506.688.854;-0.06233333333333333;-201.887.743;89.024;-463.658;A;ohp;heavy;10
2019-01-11 15:39:01.400;-0.3265;0.8225;-0.0615;-65.976;932.642.817;-60.488;A;ohp;heavy;10
2019-01-11 15:39:01.600;-0.3333333333333333;0.8649999999999999;-0.082;-241.979.393;0.7926;175.244;A;ohp;heavy;10
2019-01-11 15:39:01.800;-0.26249999999999996;0.8995;-0.063;-18.317;1.014.259.710;456.464;A;ohp;heavy;10
2019-01-11 15:39:02.000;-0.13;0.7313333333333333;-0.028333333333333332;2.045.177.854;-50.244;180.244;A;ohp;heavy;10
2019-01-11 15:39:02.200;-0.136;0.9339999999999999;-0.0505;19.622;-55.732;-667.758.590;A;ohp;heavy;10
2019-01-11 15:39:02.400;-0.12933333333333333;0.7406666666666667;-0.13233333333333333;303.656;-334.266.363;-233.536;A;ohp;heavy;10
2019-01-11 15:39:02.600;-0.196;0.8049999999999999;-0.2345;1.833.652.223;-57.196;-4.622;A;ohp;heavy;10
2019-01-11 15:39:02.800;-0.237;0.9173333333333332;-0.18999999999999997;-391.586;-14.5;143.536;A;ohp;heavy;10
2019-01-11 15:39:03.000;-0.174;-1.006.768.127;-0.031;-388.656;627.396.609;412.316;A;ohp;heavy;10
2019-01-11 15:39:03.200;-0.09033333333333333;1.902.930.602;0.036;-54.878;-65.122;68.536;A;ohp;heavy;10
2019-01-11 15:39:03.400;-0.0615;0.935;0.0655;-204.615.682;-30.124;-87.682;A;ohp;heavy;10
2019-01-11 15:39:03.600;-0.06533333333333334;0.8733333333333334;0.063;-42.316;-82.072;89.392;A;ohp;heavy;10
2019-01-11 15:39:03.800;-0.12;1.416;0.061;207.318;61.588;-360.364;A;ohp;heavy;10
2019-01-11 15:39:04.000;-0.20933333333333334;-919.614.805;-0.009666666666666669;188.048;83.658;-474.514;A;ohp;heavy;10
2019-01-11 15:39:04.200;-0.34299999999999997;0.8525;-0.088;-265.793.537;11.317;-150.488;A;ohp;heavy;10
2019-01-11 15:39:04.400;-0.37766666666666665;0.8603333333333333;-0.132;-83.294;-880.451.583;85.244;A;ohp;heavy;10
2019-01-11 15:39:04.600;-0.34099999999999997;0.889;-0.098;-19.439;-2.183;253.536;A;ohp;heavy;10
2019-01-11 15:39:04.800;-0.20933333333333334;0.8223333333333334;-0.03933333333333333;-83.778;38.414;537.682;A;ohp;heavy;10
2019-01-11 15:39:05.000;-0.0935;0.821;-0.077;124.268;-60.122;-0.31720000000000015;A;ohp;heavy;10
2019-01-11 15:39:05.200;-0.104;0.883;-0.059666666666666666;-285.970.434;-113.048;-186.586;A;ohp;heavy;10
2019-01-11 15:39:05.400;-0.15;0.7905;-0.129;316.464;-860.110.853;-232.072;A;ohp;heavy;10
2019-01-11 15:39:05.600;-0.238;0.8543333333333333;-0.19466666666666665;812.744.703;-3.817;-121.342;A;ohp;heavy;10
2019-01-11 15:39:05.800;-0.2455;0.871;-0.1885;-90.124;-136.464;159.268;A;ohp;heavy;10
2019-01-11 15:39:06.000;-0.223;-1.200.076.116;-0.09799999999999999;-186.586;-9.244;286.218;A;ohp;heavy;10
2019-01-11 15:39:06.200;-0.189;12.515;-0.128;-215.852;-0.25620000000000004;12.756;A;ohp;heavy;10
2019-01-11 15:39:06.400;-0.11533333333333333;0.9780000000000001;-0.014666666666666666;70.486;-0.5609999999999999;-4.939;A;ohp;heavy;10
2019-01-11 15:39:06.600;-0.0995;0.8160000000000001;-0.021;-71.828;-46.708;115.244;A;ohp;heavy;10
2019-01-11 15:39:06.800;-0.19666666666666666;-456.906.071;-0.06133333333333333;270.246;-0.23180000000000014;-399.634;A;ohp;heavy;10
2019-01-11 15:39:07.000;-0.2455;0.937;-0.07550000000000001;37.804;10.0;-375.852;A;ohp;heavy;10
2019-01-11 15:39:07.200;-0.3356666666666667;0.8603333333333333;-0.11066666666666668;-9.641.988;78.172;-50.002;A;ohp;heavy;10
2019-01-11 15:39:07.400;-0.3375;0.8554999999999999;-0.1015;-117.926;93.902;10.939;A;ohp;heavy;10
2019-01-11 15:39:07.600;-0.30833333333333335;0.8956666666666667;-0.04733333333333333;-208.904;1.426.128.894;181.462;A;ohp;heavy;10
2019-01-11 15:39:07.800;-0.20800000000000002;0.913;0.0075;0.7439999999999998;95.281.148;-1.273.063.423;A;ohp;heavy;10
2019-01-11 15:39:08.000;-0.09133333333333334;0.7803333333333334;-0.05833333333333333;130.732;-63.536;78.536;A;ohp;heavy;10
2019-01-11 15:39:08.200;-0.08449999999999999;0.9835;-0.0755;50.854;-5.756;438.136.831;A;ohp;heavy;10
2019-01-11 15:39:08.400;-0.10166666666666667;0.7576666666666667;-0.106;309.146;-101.462;-223.534;A;ohp;heavy;10
2019-01-11 15:39:08.600;-0.1895;0.808;-0.16799999999999998;50.856;-72.074;-201.098;A;ohp;heavy;10
2019-01-11 15:39:08.800;-0.25633333333333336;0.923;-0.13933333333333334;-220.608;1.511.223.294;196.222;A;ohp;heavy;10
2019-01-11 15:39:09.000;-0.169;1.077;-0.057499999999999996;-20.366;-134.512;44.5;A;ohp;heavy;10
2019-01-11 15:39:09.200;-0.06233333333333333;1.201;-0.006000000000000001;-134.756;0.8413999999999999;27.244;A;ohp;heavy;10
2019-01-11 15:39:09.400;0.0225;10.365;0.0285;1.531.305.979;-2.256;1.692.393.469;A;ohp;heavy;10
2019-01-11 15:39:09.600;0.0;0.9536666666666666;0.022333333333333334;-46.342;-43.536;842.178.564;A;ohp;heavy;10
2019-01-11 15:39:09.800;-0.011;0.9864999999999999;0.056499999999999995;-13.292;-37.074;-5.122;A;ohp;heavy;10
2019-01-11 15:39:10.000;-0.039;0.977;0.068;1.270.549.162;-207.858.347;-1.520.952.661;A;ohp;heavy;10
2019-01-11 15:40:08.400;-0.156;0.9443333333333334;-0.06866666666666667;-813.019.137;-1.177.501.694;-229.343.233;B;ohp;heavy;87
2019-01-11 15:40:08.600;-0.1605;0.9975;-0.053;0.9146000000000001;21.098;-49.514;B;ohp;heavy;87
2019-01-11 15:40:08.800;-0.274;1.247;-0.11733333333333333;21.683;324.024;-482.196;B;ohp;heavy;87
2019-01-11 15:40:09.000;-0.3195;0.8744999999999999;-0.1585;44.622;214.756;-228.708.350;B;ohp;heavy;87
2019-01-11 15:40:09.200;-0.329;0.7476666666666666;-0.24833333333333332;13.0;110.608;-1.910.190.079;B;ohp;heavy;87
2019-01-11 15:40:09.400;-0.357;0.7855;-0.3325;160.488;-27.926;74.514;B;ohp;heavy;87
2019-01-11 15:40:09.600;-0.39666666666666667;0.9176666666666667;-0.437;-202.806;-56.098;70.854;B;ohp;heavy;87
2019-01-11 15:40:09.800;-0.33599999999999997;0.998;-0.34550000000000003;-779.512;-102.196;303.414;B;ohp;heavy;87
2019-01-11 15:40:10.000;-0.10833333333333334;0.5716666666666667;-0.15533333333333332;1.150.799.868;1.687.482.366;363.902;B;ohp;heavy;87
2019-01-11 15:40:10.200;-0.192;1.172;0.0385;100.974;-565.215.227;-1.684.103.172;B;ohp;heavy;87
2019-01-11 15:40:10.400;-0.11399999999999999;0.883;-0.078;5.805;-82.926;-0.21940000000000026;B;ohp;heavy;87
2019-01-11 15:40:10.600;-0.121;0.984;-0.14600000000000002;109.756;-6.573;-19.024;B;ohp;heavy;87
2019-01-11 15:40:10.800;-0.141;0.9646666666666667;-0.142;880.451.583;-1.692.393.469;668.491.771;B;ohp;heavy;87
2019-01-11 15:40:11.000;-0.158;0.9475;-0.135;19.146;76.706;44.512;B;ohp;heavy;87
2019-01-11 15:40:11.200;-0.15533333333333332;0.949;-0.118;-84.148;133.292;54.268;B;ohp;heavy;87
2019-01-11 15:40:11.400;-0.11699999999999999;0.9485;-0.133;130.732;-202.438;1.176.444.931;B;ohp;heavy;87
2019-01-11 15:40:11.600;-0.12633333333333333;0.9659999999999999;-0.14833333333333332;-0.6464000000000001;-67.196;-1.589.116.933;B;ohp;heavy;87
2019-01-11 15:40:11.800;-0.1005;0.698;-0.15;327.072;-230.146.052;-331.828;B;ohp;heavy;87
2019-01-11 15:40:12.000;-0.2373333333333333;0.7613333333333333;-0.2996666666666667;388.902;1.377.157.126;-164.268;B;ohp;heavy;87
2019-01-11 15:40:12.200;-0.2935;0.819;-0.40149999999999997;1.054.998.527;-117.562;-1.012;B;ohp;heavy;87
